vehicle_id,driver_id,total_trips,total_revenue_usd,avg_duration_min,avg_distance_km
V009521,D009521,1,43.6,60.0,14.83
V021194,D021194,1,0.0,56.0,21.46
V041202,D041202,0,0.0,,
V031978,D031978,0,0.0,,
V035036,D035036,0,0.0,,
V010069,D010069,0,0.0,,
V002468,D002468,0,0.0,,
V017760,D017760,0,0.0,,
V022137,D022137,2,163.38,15.0,21.38
V022189,D022189,0,0.0,,
V023298,D023298,0,0.0,,
V014823,D014823,0,0.0,,
V039854,D039854,0,0.0,,
V017264,D017264,1,28.95,20.0,12.28
V008553,D008553,2,59.74,38.0,4.28
V031627,D031627,0,0.0,,
V032394,D032394,0,0.0,,
V006464,D006464,1,0.0,10.0,12.13
V032268,D032268,2,122.72,48.0,24.37
V035318,D035318,0,0.0,,
V041852,D041852,0,0.0,,
V004124,D004124,2,32.49,48.0,7.37
V038633,D038633,0,0.0,,
V016312,D016312,0,0.0,,
V004435,D004435,1,71.83,13.0,33.03
V006981,D006981,0,0.0,,
V020785,D020785,0,0.0,,
V009358,D009358,0,0.0,,
V011247,D011247,3,87.56,35.333333333333336,10.4
V040344,D040344,0,0.0,,
V028398,D028398,1,64.25,49.0,27.77
V003312,D003312,0,0.0,,
V047743,D047743,0,0.0,,
V037713,D037713,0,0.0,,
V036107,D036107,0,0.0,,
V036180,D036180,0,0.0,,
V032636,D032636,1,29.6,36.0,6.74
V002118,D002118,3,377.70000000000005,33.0,34.72
V026863,D026863,0,0.0,,
V038027,D038027,1,0.0,53.0,23.77
V007473,D007473,0,0.0,,
V033443,,0,0.0,,
V020635,D020635,0,0.0,,
V035227,D035227,0,0.0,,
V016651,D016651,1,34.46,29.0,8.81
V010253,D010253,0,0.0,,
V009725,D009725,0,0.0,,
V023936,D023936,0,0.0,,
V002248,D002248,1,0.0,24.0,20.58
V027739,D027739,0,0.0,,
V013137,D013137,1,0.0,14.0,33.36
V035019,D035019,0,0.0,,
V044079,D044079,0,0.0,,
V028864,D028864,0,0.0,,
V027676,D027676,1,71.9,53.0,28.29
V039624,D039624,1,41.31,36.0,14.38
V026933,D026933,0,0.0,,
V001546,D001546,1,0.0,64.0,15.38
V006871,D006871,0,0.0,,
V016551,D016551,4,0.0,42.25,7.6525
V026321,D026321,6,308.24,17.666666666666668,20.32
V015289,D015289,0,0.0,,
V017606,D017606,5,297.39,43.4,19.293999999999997
V000188,D000188,0,0.0,,
V025692,D025692,0,0.0,,
V033417,D033417,2,0.0,39.0,19.490000000000002
V011305,D011305,0,0.0,,
V010316,D010316,0,0.0,,
V025745,D025745,0,0.0,,
V010456,D010456,0,0.0,,
V000747,D000747,0,0.0,,
V004254,D004254,2,0.0,28.5,20.895
V021121,D021121,1,61.2,31.0,28.83
V048980,D048980,0,0.0,,
V045580,D045580,0,0.0,,
V049980,D049980,0,0.0,,
V004311,D004311,0,0.0,,
V008839,D008839,0,0.0,,
V009577,D009577,0,0.0,,
V029814,D029814,0,0.0,,
V026440,D026440,0,0.0,,
V024011,D024011,1,107.34,41.0,30.96
V012253,D012253,0,0.0,,
V017266,D017266,3,26.87,27.666666666666668,19.55333333333333
V024796,D024796,2,0.0,40.0,23.79
V004030,D004030,0,0.0,,
V032131,D032131,2,67.72,17.5,12.415
V014057,D014057,0,0.0,,
V030053,D030053,1,86.19,18.0,17.66
V019648,D019648,1,50.66,5.0,20.37
V035005,D035005,3,126.72,23.666666666666668,33.06333333333333
V024202,D024202,0,0.0,,
V012144,D012144,1,58.23,21.0,26.26
V039732,D039732,2,42.94,33.0,5.75
V040511,D040511,0,0.0,,
V030000,D030000,1,16.46,22.0,3.95
V014050,D014050,0,0.0,,
V011395,D011395,0,0.0,,
V039736,D039736,1,0.0,48.0,10.04
V035278,D035278,2,84.4,15.0,22.46
V046224,D046224,0,0.0,,
V005862,D005862,3,155.72,33.666666666666664,32.46666666666667
V006563,D006563,0,0.0,,
V023467,D023467,0,0.0,,
V031257,D031257,1,0.0,48.0,20.66
V008821,D008821,1,73.78,31.0,22.66
V030809,D030809,1,107.69,51.0,15.09
V019880,D019880,0,0.0,,
V036612,D036612,2,25.18,6.0,3.64
V002606,D002606,0,0.0,,
V027998,D027998,0,0.0,,
V022231,D022231,1,0.0,44.0,20.15
V011757,D011757,4,184.04,15.0,18.72
V045997,D045997,0,0.0,,
V033624,D033624,2,53.03,36.5,19.03
V015311,D015311,1,0.0,22.0,21.72
V006550,D006550,1,33.4,26.0,13.05
V047837,D047837,0,0.0,,
V028696,D028696,3,0.0,45.0,13.496666666666668
V005316,D005316,0,0.0,,
V039277,D039277,0,0.0,,
V025944,D025944,0,0.0,,
V026902,D026902,1,0.0,9.0,3.78
V011271,D011271,0,0.0,,
V002529,D002529,0,0.0,,
V000664,D000664,1,0.0,47.0,2.46
V047812,D047812,5,297.28,32.6,19.211999999999996
V001581,D001581,0,0.0,,
V048925,D048925,0,0.0,,
V028811,D028811,1,0.0,51.0,3.79
V044059,D044059,0,0.0,,
V034365,D034365,5,185.51999999999998,36.0,14.431999999999999
V046783,D046783,0,0.0,,
V041023,D041023,0,0.0,,
V007245,D007245,0,0.0,,
V039301,D039301,2,47.22,11.0,9.12
V012084,D012084,1,66.53,58.0,26.65
V011317,D011317,1,21.2,42.0,1.86
V012500,D012500,0,0.0,,
V046844,D046844,0,0.0,,
V040882,D040882,4,173.44,44.0,13.64
V029509,D029509,2,80.6,44.5,13.59
V026964,D026964,1,0.0,17.0,27.35
V023125,D023125,0,0.0,,
V026407,D026407,0,0.0,,
V027710,D027710,2,117.46,43.0,13.65
V014754,D014754,0,0.0,,
V043914,D043914,1,34.72,29.0,9.04
V012213,D012213,0,0.0,,
V016000,D016000,0,0.0,,
V021251,D021251,1,58.39,65.0,16.42
V046357,D046357,1,0.0,12.0,8.05
V029293,D029293,3,0.0,51.333333333333336,9.973333333333334
V008758,D008758,0,0.0,,
V049957,D049957,0,0.0,,
V036724,D036724,0,0.0,,
V025271,D025271,0,0.0,,
V042777,D042777,0,0.0,,
V026132,D026132,0,0.0,,
V035070,D035070,0,0.0,,
V011717,D011717,0,0.0,,
V020911,D020911,0,0.0,,
V002673,D002673,0,0.0,,
V042498,D042498,0,0.0,,
V019190,D019190,5,190.08,58.6,4.1659999999999995
V006709,D006709,0,0.0,,
V043208,D043208,0,0.0,,
V020385,D020385,0,0.0,,
V010804,D010804,2,81.24000000000001,17.0,19.39
V013958,D013958,0,0.0,,
V049898,D049898,0,0.0,,
V006364,D006364,1,30.32,57.0,2.8
V035111,D035111,0,0.0,,
V027742,D027742,3,0.0,52.0,17.889999999999997
V044756,D044756,0,0.0,,
V014850,D014850,0,0.0,,
V002887,D002887,1,0.0,60.0,31.44
V017297,D017297,0,0.0,,
V042985,D042985,0,0.0,,
V016003,D016003,0,0.0,,
V041626,D041626,1,0.0,46.0,9.77
V020989,D020989,0,0.0,,
V021118,D021118,0,0.0,,
V039356,D039356,0,0.0,,
V007255,D007255,0,0.0,,
V039243,D039243,3,225.37,48.333333333333336,29.580000000000002
V021890,D021890,1,0.0,9.0,30.67
V045258,D045258,0,0.0,,
V023521,D023521,1,0.0,34.0,29.96
V048718,D048718,0,0.0,,
V041842,D041842,2,117.16,37.5,24.009999999999998
V047570,D047570,1,0.0,12.0,24.73
V013216,D013216,0,0.0,,
V030476,D030476,1,0.0,62.0,23.46
V042513,D042513,1,0.0,32.0,14.29
V047123,D047123,1,0.0,36.0,4.91
V000707,D000707,0,0.0,,
V031384,D031384,1,54.04,43.0,23.49
V044783,D044783,0,0.0,,
V030690,D030690,0,0.0,,
V041989,D041989,0,0.0,,
V044026,D044026,1,47.83,64.0,12.39
V026966,D026966,1,33.34,61.0,4.86
V001662,D001662,0,0.0,,
V034760,D034760,2,70.51,36.0,12.415000000000001
V005759,D005759,0,0.0,,
V008906,D008906,0,0.0,,
V001204,D001204,2,27.49,28.0,18.64
V008206,D008206,0,0.0,,
V005958,D005958,0,0.0,,
V042330,D042330,2,49.47,36.0,31.045
V045959,D045959,0,0.0,,
V023475,D023475,0,0.0,,
V047591,D047591,0,0.0,,
V027461,D027461,1,32.09,13.0,7.36
V000044,D000044,1,33.5,19.0,17.37
V013170,D013170,2,157.19,22.5,30.9
V039479,D039479,1,79.49,44.0,20.34
V026120,D026120,0,0.0,,
V049058,D049058,0,0.0,,
V013643,D013643,4,130.26,42.0,13.6625
V025349,D025349,0,0.0,,
V033759,D033759,0,0.0,,
V041074,D041074,2,56.87,30.5,9.245000000000001
V030315,D030315,0,0.0,,
V036524,D036524,0,0.0,,
V037944,D037944,0,0.0,,
V034655,D034655,2,42.25,36.5,20.46
V024072,D024072,0,0.0,,
V032741,D032741,0,0.0,,
V043683,D043683,2,36.02,32.0,3.08
V039116,D039116,1,0.0,24.0,14.92
V041732,D041732,2,56.85,57.0,7.71
V039119,D039119,3,135.78,25.0,23.30333333333333
V043857,D043857,0,0.0,,
V027520,D027520,1,50.11,34.0,9.0
V039099,D039099,1,0.0,14.0,9.68
V023095,D023095,0,0.0,,
V014125,D014125,1,28.81,46.0,2.2
V038417,D038417,0,0.0,,
V045510,D045510,0,0.0,,
V029974,D029974,0,0.0,,
V032457,D032457,0,0.0,,
V041540,D041540,0,0.0,,
V030490,D030490,0,0.0,,
V015843,D015843,2,161.86,64.0,16.24
V040234,D040234,0,0.0,,
V013726,D013726,0,0.0,,
V032245,D032245,0,0.0,,
V040211,D040211,2,146.8,52.0,21.87
V008248,D008248,2,35.71,53.0,9.74
V022786,D022786,0,0.0,,
V030869,D030869,0,0.0,,
V039609,D039609,2,64.96,33.0,11.225000000000001
V008465,D008465,1,49.16,35.0,14.52
V020656,D020656,1,0.0,50.0,16.7
V019728,D019728,1,0.0,21.0,31.34
V036515,D036515,0,0.0,,
V019639,D019639,1,0.0,22.0,10.33
V011099,D011099,1,31.01,9.0,15.48
V015797,D015797,0,0.0,,
V034725,D034725,0,0.0,,
V009638,D009638,4,206.49,33.25,24.285000000000004
V034398,D034398,2,73.64,50.0,11.88
V025491,D025491,1,59.25,37.0,23.91
V023328,D023328,0,0.0,,
V042642,D042642,2,37.86,9.0,6.41
V040816,D040816,0,0.0,,
V003249,D003249,0,0.0,,
V036247,D036247,0,0.0,,
V018563,D018563,4,106.32,29.0,8.88
V015947,D015947,1,0.0,19.0,22.55
V045622,D045622,0,0.0,,
V000874,D000874,0,0.0,,
V030126,D030126,0,0.0,,
V028378,D028378,0,0.0,,
V021039,D021039,0,0.0,,
V002366,D002366,0,0.0,,
V006511,D006511,0,0.0,,
V036038,D036038,0,0.0,,
V044942,D044942,0,0.0,,
V013758,D013758,0,0.0,,
V048568,D048568,0,0.0,,
V037195,D037195,0,0.0,,
V049714,D049714,2,150.1,35.0,30.94
V000138,D000138,0,0.0,,
V009688,D009688,1,31.46,24.0,11.55
V001222,D001222,0,0.0,,
V020374,D020374,0,0.0,,
V034800,D034800,0,0.0,,
V006814,D006814,1,0.0,50.0,13.9
V030782,D030782,0,0.0,,
V012954,D012954,1,26.18,48.0,4.08
V020663,D020663,0,0.0,,
V027325,D027325,1,103.97,55.0,34.76
V045307,D045307,2,117.80000000000001,65.0,18.645
V004371,D004371,0,0.0,,
V045864,D045864,0,0.0,,
V008063,D008063,0,0.0,,
V037402,D037402,0,0.0,,
V037723,D037723,0,0.0,,
V025603,D025603,2,0.0,50.0,4.805
V027168,D027168,1,0.0,23.0,12.43
V020073,D020073,4,171.42000000000002,23.25,27.747500000000002
V024919,D024919,0,0.0,,
V022175,D022175,0,0.0,,
V024752,D024752,1,16.65,33.0,1.41
V020858,D020858,0,0.0,,
V034203,D034203,0,0.0,,
V041230,D041230,3,52.62,48.0,2.1500000000000004
V022663,D022663,0,0.0,,
V015642,D015642,0,0.0,,
V029945,D029945,0,0.0,,
V003951,D003951,0,0.0,,
V005205,D005205,1,0.0,5.0,9.03
V024531,D024531,0,0.0,,
V019527,D019527,1,0.0,57.0,12.72
V019975,D019975,3,124.6,25.333333333333332,26.786666666666665
V009170,D009170,0,0.0,,
V028025,D028025,0,0.0,,
V038987,D038987,0,0.0,,
V004004,D004004,0,0.0,,
V017615,D017615,0,0.0,,
V007646,D007646,3,166.19,42.333333333333336,18.293333333333333
V025877,D025877,2,41.06,38.0,12.78
V017169,D017169,1,0.0,58.0,15.4
V022707,D022707,0,0.0,,
V045205,D045205,0,0.0,,
V004186,D004186,1,0.0,36.0,4.0
V014094,D014094,0,0.0,,
V018177,D018177,0,0.0,,
V002549,D002549,0,0.0,,
V028057,D028057,1,41.6,37.0,18.67
V009732,D009732,1,48.81,16.0,25.78
V033009,D033009,0,0.0,,
V037212,D037212,0,0.0,,
V003462,D003462,1,0.0,13.0,19.71
V030095,D030095,0,0.0,,
V020665,D020665,1,0.0,27.0,8.72
V025158,D025158,1,0.0,34.0,4.34
V006758,D006758,0,0.0,,
V023562,D023562,0,0.0,,
V030931,D030931,1,0.0,27.0,6.92
V000320,D000320,0,0.0,,
V005532,D005532,0,0.0,,
V023432,D023432,1,68.05,13.0,32.78
V015474,D015474,2,89.56,19.0,23.16
V013324,D013324,1,29.46,15.0,10.19
V012780,D012780,1,44.52,49.0,11.11
V036703,D036703,1,0.0,51.0,24.04
V045065,D045065,1,0.0,48.0,2.76
V031061,D031061,1,27.65,31.0,8.49
V028192,D028192,0,0.0,,
V011845,D011845,1,0.0,9.0,13.57
V041364,D041364,3,83.49,14.0,9.15
V006288,D006288,0,0.0,,
V043967,D043967,0,0.0,,
V001607,D001607,0,0.0,,
V006529,D006529,0,0.0,,
V013575,D013575,1,52.22,42.0,23.74
V018721,D018721,0,0.0,,
V013992,D013992,0,0.0,,
V019235,D019235,0,0.0,,
V029601,D029601,4,216.99,44.25,24.2725
V035957,D035957,0,0.0,,
V030323,D030323,0,0.0,,
V021762,D021762,0,0.0,,
V005344,D005344,1,38.79,38.0,12.08
V005647,D005647,1,0.0,55.0,8.01
V011309,D011309,1,0.0,38.0,18.31
V008133,D008133,0,0.0,,
V014390,D014390,0,0.0,,
V025847,D025847,0,0.0,,
V046105,D046105,0,0.0,,
V016169,D016169,0,0.0,,
V024983,D024983,0,0.0,,
V002119,D002119,3,105.85999999999999,28.0,15.253333333333336
V030204,D030204,0,0.0,,
V023800,D023800,0,0.0,,
V021564,D021564,1,0.0,6.0,22.04
V009783,D009783,0,0.0,,
V015751,D015751,0,0.0,,
V003116,D003116,0,0.0,,
V001466,D001466,0,0.0,,
V035458,D035458,1,87.79,23.0,28.88
V042761,D042761,0,0.0,,
V013468,D013468,0,0.0,,
V047761,D047761,1,0.0,8.0,15.86
V038696,D038696,2,82.84,33.0,16.59
V012255,D012255,0,0.0,,
V029691,D029691,3,239.28,48.666666666666664,17.41
V022936,D022936,0,0.0,,
V038247,D038247,0,0.0,,
V049500,D049500,0,0.0,,
V032305,D032305,1,55.22,32.0,23.56
V044173,D044173,0,0.0,,
V036979,D036979,4,156.26,35.25,14.6425
V012412,D012412,0,0.0,,
V038588,D038588,1,0.0,37.0,13.81
V041191,D041191,0,0.0,,
V040852,D040852,0,0.0,,
V024636,D024636,0,0.0,,
V001448,D001448,1,49.84,60.0,13.49
V024627,D024627,1,0.0,10.0,20.76
V012553,D012553,0,0.0,,
V035346,D035346,2,42.6,22.0,6.65
V006081,D006081,3,136.64,47.333333333333336,20.01
V005233,D005233,0,0.0,,
V006354,D006354,0,0.0,,
V036779,D036779,1,92.59,65.0,28.06
V016085,D016085,1,0.0,25.0,7.39
V008631,D008631,0,0.0,,
V047647,D047647,2,39.73,43.5,5.385
V049211,D049211,0,0.0,,
V000918,D000918,3,60.7,35.666666666666664,17.573333333333334
V015827,D015827,0,0.0,,
V045642,D045642,1,26.07,18.0,11.21
V021183,D021183,1,0.0,50.0,1.96
V040983,D040983,3,224.95,44.666666666666664,32.373333333333335
V028640,D028640,1,0.0,22.0,16.38
V005403,D005403,0,0.0,,
V004054,D004054,2,35.0,11.5,10.63
V041651,D041651,0,0.0,,
V029705,D029705,0,0.0,,
V000099,D000099,2,24.84,13.0,7.97
V012967,D012967,2,122.82,35.0,28.12
V005953,D005953,0,0.0,,
V005170,D005170,0,0.0,,
V042172,D042172,0,0.0,,
V011101,D011101,0,0.0,,
V039622,D039622,2,83.38,41.0,33.77
V045867,D045867,0,0.0,,
V027960,D027960,0,0.0,,
V003439,D003439,0,0.0,,
V029498,D029498,4,123.14999999999999,33.5,16.459999999999997
V009352,D009352,0,0.0,,
V010556,D010556,0,0.0,,
V009635,D009635,1,31.19,37.0,7.26
V016261,D016261,0,0.0,,
V032371,D032371,1,0.0,31.0,20.49
V032487,D032487,2,84.39,39.0,13.055
V028949,D028949,3,141.48,38.333333333333336,28.14
V047445,D047445,0,0.0,,
V010310,D010310,0,0.0,,
V043108,D043108,0,0.0,,
V029428,D029428,2,80.17,42.0,8.54
V004932,,0,0.0,,
V002767,D002767,0,0.0,,
V026241,D026241,0,0.0,,
V018183,D018183,3,109.32,14.333333333333334,14.243333333333334
V012533,D012533,2,141.26,58.0,24.98
V022133,D022133,1,66.13,10.0,33.06
V006427,D006427,0,0.0,,
V001440,D001440,0,0.0,,
V028862,D028862,0,0.0,,
V000351,D000351,0,0.0,,
V004130,D004130,0,0.0,,
V032768,D032768,0,0.0,,
V023418,D023418,0,0.0,,
V044202,D044202,1,96.9,63.0,32.9
V008734,D008734,2,100.66,14.0,19.11
V012427,D012427,0,0.0,,
V019068,D019068,0,0.0,,
V043773,D043773,3,154.56,51.0,9.33
V020106,D020106,0,0.0,,
V025947,D025947,0,0.0,,
V021122,D021122,3,48.72,23.0,22.80666666666667
V027669,D027669,0,0.0,,
V027386,D027386,0,0.0,,
V003721,D003721,0,0.0,,
V032876,D032876,0,0.0,,
V007103,D007103,0,0.0,,
V036918,D036918,2,26.99,34.0,11.11
V027846,D027846,1,0.0,57.0,30.48
V002280,D002280,0,0.0,,
V019021,D019021,0,0.0,,
V019389,D019389,1,0.0,11.0,3.13
V030636,D030636,1,0.0,18.0,16.28
V040482,D040482,0,0.0,,
V030163,D030163,1,51.33,14.0,21.05
V007565,D007565,4,156.14999999999998,27.0,14.704999999999998
V046388,D046388,0,0.0,,
V042492,D042492,0,0.0,,
V029582,D029582,0,0.0,,
V021793,D021793,3,36.62,29.333333333333332,5.95
V046261,D046261,0,0.0,,
V012082,D012082,0,0.0,,
V045450,D045450,1,35.96,48.0,
V042728,D042728,0,0.0,,
V009960,D009960,0,0.0,,
V041355,D041355,1,0.0,26.0,33.69
V034275,D034275,3,177.72,44.0,16.72
V017068,D017068,1,14.63,19.0,1.58
V043274,D043274,1,0.0,17.0,24.8
V019784,,0,0.0,,
V029554,D029554,0,0.0,,
V046169,D046169,1,0.0,61.0,1.56
V030768,D030768,2,41.91,50.0,3.27
V047201,D047201,1,58.48,14.0,25.02
V045123,D045123,0,0.0,,
V001211,D001211,0,0.0,,
V023717,D023717,1,0.0,30.0,12.43
V048627,D048627,0,0.0,,
V040985,D040985,1,38.73,46.0,15.37
V034281,D034281,0,0.0,,
V013262,D013262,1,70.12,32.0,20.33
V032859,D032859,2,87.17,26.0,17.12
V027012,D027012,1,0.0,51.0,3.98
V007528,D007528,0,0.0,,
V000538,D000538,0,0.0,,
V035379,D035379,0,0.0,,
V045621,D045621,0,0.0,,
V007783,D007783,0,0.0,,
V035951,D035951,0,0.0,,
V041949,D041949,0,0.0,,
V029689,D029689,1,0.0,12.0,27.78
V024518,D024518,0,0.0,,
V023495,D023495,0,0.0,,
V018818,D018818,1,0.0,5.0,4.3
V018326,D018326,0,0.0,,
V032843,D032843,0,0.0,,
V022566,D022566,0,0.0,,
V026234,D026234,1,47.43,14.0,19.23
V034668,D034668,0,0.0,,
V002839,D002839,0,0.0,,
V048098,D048098,0,0.0,,
V047613,D047613,0,0.0,,
V019614,D019614,0,0.0,,
V019007,D019007,0,0.0,,
V017284,D017284,0,0.0,,
V021139,D021139,1,0.0,38.0,1.66
V003425,D003425,0,0.0,,
V007558,D007558,3,181.5,38.0,22.62
V042023,D042023,1,77.17,7.0,24.0
V039142,D039142,0,0.0,,
V019800,D019800,0,0.0,,
V044499,D044499,0,0.0,,
V046258,D046258,3,0.0,39.333333333333336,19.349999999999998
V042266,D042266,1,0.0,9.0,3.14
V011503,D011503,0,0.0,,
V047436,D047436,3,126.26,59.0,19.48
V031052,D031052,0,0.0,,
V021253,D021253,2,22.07,35.0,14.845
V003689,D003689,0,0.0,,
V014901,D014901,0,0.0,,
V004056,D004056,0,0.0,,
V039445,D039445,0,0.0,,
V032012,D032012,2,131.98,39.0,26.31
V041087,D041087,0,0.0,,
V015980,D015980,0,0.0,,
V027203,D027203,2,31.9,25.0,19.345
V016558,D016558,0,0.0,,
V026230,D026230,0,0.0,,
V004987,D004987,0,0.0,,
V021187,D021187,1,0.0,13.0,11.16
V040779,D040779,0,0.0,,
V039738,D039738,0,0.0,,
V023587,D023587,0,0.0,,
V032252,D032252,0,0.0,,
V007073,D007073,0,0.0,,
V048030,D048030,0,0.0,,
V017205,D017205,0,0.0,,
V025407,D025407,0,0.0,,
V046624,D046624,1,0.0,20.0,11.26
V015367,D015367,4,346.68,34.25,25.744999999999997
V025904,D025904,2,129.68,27.0,18.765
V032727,D032727,1,0.0,30.0,14.49
V046367,D046367,0,0.0,,
V012669,D012669,2,57.3,40.5,23.485
V034769,D034769,0,0.0,,
V004866,D004866,4,138.26000000000002,44.0,15.9925
V016370,D016370,0,0.0,,
V014198,D014198,0,0.0,,
V001799,D001799,0,0.0,,
V028467,D028467,0,0.0,,
V002244,D002244,0,0.0,,
V032067,D032067,0,0.0,,
V007453,D007453,0,0.0,,
V034082,D034082,1,0.0,61.0,28.35
V038298,D038298,0,0.0,,
V035958,D035958,0,0.0,,
V007961,D007961,2,65.7,48.5,21.115
V040190,D040190,2,0.0,50.5,24.24
V043439,D043439,2,83.6,18.0,9.57
V033955,D033955,0,0.0,,
V019588,D019588,0,0.0,,
V028636,D028636,0,0.0,,
V001587,D001587,1,0.0,43.0,4.31
V003787,D003787,0,0.0,,
V035665,D035665,0,0.0,,
V023136,D023136,0,0.0,,
V032761,D032761,0,0.0,,
V028418,D028418,0,0.0,,
V015690,D015690,0,0.0,,
V017829,D017829,0,0.0,,
V020373,D020373,0,0.0,,
V002143,D002143,0,0.0,,
V033637,D033637,1,0.0,21.0,4.82
V031570,D031570,2,56.31,23.0,10.94
V006495,D006495,0,0.0,,
V011979,D011979,0,0.0,,
V010416,D010416,3,225.12,18.0,30.92
V038463,D038463,1,35.29,44.0,12.3
V004916,D004916,0,0.0,,
V030434,D030434,0,0.0,,
V015991,D015991,0,0.0,,
V005440,D005440,0,0.0,,
V010206,D010206,1,67.15,62.0,25.89
V008237,D008237,0,0.0,,
V047375,D047375,1,76.21,51.0,19.29
V046452,D046452,0,0.0,,
V025704,D025704,1,0.0,33.0,21.44
V018374,D018374,1,0.0,36.0,19.89
V009870,D009870,0,0.0,,
V025428,D025428,0,0.0,,
V029421,D029421,4,133.89999999999998,20.0,15.93
V014349,D014349,0,0.0,,
V033232,D033232,0,0.0,,
V043494,D043494,0,0.0,,
V024091,D024091,2,61.46,30.5,26.52
V036601,D036601,0,0.0,,
V026005,D026005,0,0.0,,
V013915,D013915,1,0.0,60.0,27.73
V002123,D002123,0,0.0,,
V016128,D016128,2,54.7,21.0,5.82
V001525,D001525,1,0.0,38.0,25.73
V014224,D014224,2,72.14,19.0,7.09
V046156,D046156,2,52.62,17.0,19.24
V008432,D008432,5,126.6,32.8,15.566000000000003
V006946,D006946,0,0.0,,
V048879,D048879,1,54.03,33.0,27.15
V011527,D011527,0,0.0,,
V037972,D037972,3,127.1,47.0,26.14
V036152,D036152,1,22.64,27.0,6.85
V004735,D004735,1,0.0,39.0,18.29
V011988,D011988,0,0.0,,
V009569,D009569,1,54.84,45.0,19.19
V043015,D043015,0,0.0,,
V043400,D043400,0,0.0,,
V028953,D028953,0,0.0,,
V025673,D025673,3,100.4,18.666666666666668,20.16
V024144,D024144,0,0.0,,
V014534,D014534,0,0.0,,
V013157,D013157,0,0.0,,
V039758,D039758,4,138.34,58.0,19.777500000000003
V013197,D013197,0,0.0,,
V006772,D006772,0,0.0,,
V016844,D016844,2,131.52,18.0,33.24
V031788,D031788,0,0.0,,
V033506,D033506,2,80.07,45.5,27.975
V012718,D012718,0,0.0,,
V008271,D008271,0,0.0,,
V026399,D026399,0,0.0,,
V035058,D035058,0,0.0,,
V008280,D008280,2,79.42,6.0,22.5
V035030,D035030,0,0.0,,
V041715,D041715,0,0.0,,
V041062,D041062,1,0.0,50.0,29.23
V014163,D014163,0,0.0,,
V022759,D022759,0,0.0,,
V015428,D015428,1,28.81,58.0,2.58
V024682,D024682,0,0.0,,
V017922,D017922,7,719.5999999999999,15.0,21.06
V015006,D015006,0,0.0,,
V022269,D022269,0,0.0,,
V030065,D030065,0,0.0,,
V031986,D031986,0,0.0,,
V039685,D039685,0,0.0,,
V016705,D016705,1,0.0,47.0,19.57
V047787,D047787,2,36.14,16.5,13.46
V047434,D047434,1,31.17,59.0,7.55
V018285,D018285,0,0.0,,
V043127,D043127,1,42.65,28.0,20.16
V027833,D027833,3,155.82,10.0,29.24
V026804,D026804,1,0.0,22.0,25.53
V027883,D027883,1,0.0,57.0,9.52
V030984,D030984,3,155.3,28.333333333333332,31.173333333333332
V046572,D046572,0,0.0,,
V046838,D046838,0,0.0,,
V017076,D017076,0,0.0,,
V002169,D002169,2,52.25,39.0,23.53
V033036,D033036,0,0.0,,
V000516,D000516,3,151.85999999999999,59.0,13.449999999999998
V015534,D015534,0,0.0,,
V022262,D022262,0,0.0,,
V029559,D029559,0,0.0,,
V016447,D016447,0,0.0,,
V041179,D041179,0,0.0,,
V030443,D030443,0,0.0,,
V042885,D042885,2,151.68,40.0,22.01
V008981,D008981,0,0.0,,
V043848,D043848,0,0.0,,
V016967,D016967,0,0.0,,
V045793,D045793,0,0.0,,
V049540,D049540,0,0.0,,
V038699,D038699,1,55.93,19.0,22.22
V004076,D004076,0,0.0,,
V015101,D015101,1,43.26,8.0,23.83
V044160,D044160,0,0.0,,
V039129,D039129,0,0.0,,
V040826,D040826,0,0.0,,
V001247,D001247,2,171.58,63.0,29.18
V049967,D049967,0,0.0,,
V040934,D040934,1,0.0,40.0,20.28
V024817,D024817,0,0.0,,
V046421,D046421,0,0.0,,
V020558,D020558,0,0.0,,
V036924,D036924,0,0.0,,
V006626,D006626,0,0.0,,
V023338,D023338,0,0.0,,
V031658,D031658,0,0.0,,
V005887,D005887,0,0.0,,
V038000,D038000,0,0.0,,
V045711,D045711,0,0.0,,
V034196,D034196,0,0.0,,
V038401,D038401,0,0.0,,
V042046,D042046,3,196.48,57.0,20.526666666666667
V017539,D017539,0,0.0,,
V014912,D014912,2,211.94,64.0,28.32
V040825,D040825,0,0.0,,
V018895,D018895,0,0.0,,
V041080,D041080,1,121.73,44.0,23.95
V015019,D015019,2,136.62,42.0,32.49
V042448,D042448,1,57.1,32.0,24.94
V041187,D041187,0,0.0,,
V005489,D005489,0,0.0,,
V010719,D010719,0,0.0,,
V033901,D033901,1,72.82,27.0,25.74
V045507,D045507,1,45.26,62.0,15.04
V026520,D026520,0,0.0,,
V000963,D000963,1,0.0,64.0,33.99
V034264,D034264,1,0.0,26.0,2.32
V010125,D010125,0,0.0,,
V005851,D005851,0,0.0,,
V042129,D042129,2,23.48,16.0,1.42
V004337,D004337,1,0.0,41.0,32.22
V017614,D017614,1,90.22,64.0,30.57
V007247,D007247,0,0.0,,
V030105,D030105,0,0.0,,
V049998,,0,0.0,,
V019730,D019730,0,0.0,,
V049947,D049947,0,0.0,,
V037764,D037764,0,0.0,,
V006313,D006313,0,0.0,,
V039095,D039095,2,86.08,24.0,11.82
V047252,D047252,2,76.01,27.0,16.55
