trip_date,trips,active_drivers,active_riders,total_revenue_usd,avg_revenue_per_trip_usd
2024-05-09,43,36,36,1037.2299999999998,47.14681818181817
2024-05-10,53,34,34,2170.3299999999995,63.83323529411763
2024-05-11,39,32,32,1297.69,51.9076
2024-05-12,32,29,29,902.38,53.08117647058823
2024-05-13,40,31,31,1439.06,43.60787878787879
2024-05-14,46,37,37,1530.3400000000001,52.770344827586214
2024-05-15,56,38,38,2462.6400000000003,55.969090909090916
2024-05-16,43,31,30,1801.5699999999997,62.12310344827585
2024-05-17,24,19,19,1199.1699999999996,59.95849999999998
2024-05-18,30,25,25,847.54,42.376999999999995
2024-05-19,37,29,29,1264.3100000000004,50.572400000000016
2024-05-20,36,28,28,971.5199999999998,42.23999999999999
2024-05-21,47,31,31,1528.38,46.31454545454546
2024-05-22,54,40,40,1626.3100000000002,41.700256410256415
2024-05-23,33,26,26,1157.2299999999998,50.314347826086944
2024-05-24,34,28,28,901.84,40.99272727272727
2024-05-25,45,37,37,1202.1700000000003,42.93464285714287
2024-05-26,36,31,31,751.07,37.5535
2024-05-27,42,31,31,1745.7,64.65555555555555
2024-05-28,45,36,36,1383.6399999999999,49.41571428571428
2024-05-29,2,1,1,78.48,39.24
2024-06-01,28,21,21,1110.6099999999997,55.53049999999998
2024-06-02,60,41,41,2034.4400000000003,49.62048780487805
2024-06-03,52,40,40,1643.9799999999996,44.43189189189188
2024-06-04,41,33,33,1286.6599999999999,51.46639999999999
2024-06-05,29,22,22,1083.86,49.26636363636363
2024-06-06,48,40,40,1660.7800000000002,63.876153846153855
2024-06-07,44,33,33,1681.8399999999997,57.99448275862068
2024-06-08,40,32,32,1579.4,60.74615384615385
2024-06-09,29,24,24,791.9300000000002,39.596500000000006
2024-06-10,42,36,36,2073.75,69.125
2024-06-11,45,39,39,1423.9500000000003,54.7673076923077
2024-06-12,44,34,34,1283.59,47.54037037037037
2024-06-13,38,28,28,1213.35,48.534
2024-06-14,39,29,29,1422.1399999999996,54.69769230769229
2024-06-15,14,12,12,413.36,51.67
2024-06-16,32,28,28,1013.84,53.36
2024-06-17,33,30,30,610.9000000000001,43.63571428571429
2024-06-18,47,32,32,1871.3100000000004,50.57594594594595
2024-06-19,39,30,30,1107.2200000000003,42.585384615384626
2024-06-20,31,28,28,742.1999999999999,39.06315789473684
2024-06-21,54,45,45,2109.7499999999995,58.60416666666666
2024-06-22,52,36,36,1731.7600000000002,48.104444444444454
2024-06-23,25,20,20,807.2800000000001,47.487058823529416
2024-06-24,49,40,40,1329.7000000000003,41.55312500000001
2024-06-25,54,42,42,1578.6600000000005,46.43117647058825
2024-06-26,33,27,27,746.91,29.8764
2024-06-27,39,32,32,1125.29,48.92565217391304
2024-06-28,54,39,39,1533.74,43.82114285714286
2024-06-29,3,2,2,145.28,72.64
2024-07-01,37,29,29,1650.5800000000002,63.48384615384616
2024-07-02,47,38,38,1849.53,52.843714285714285
2024-07-03,41,36,36,1089.0700000000002,43.56280000000001
2024-07-04,46,36,36,1550.6,50.019354838709674
2024-07-05,57,43,43,1733.11,46.84081081081081
2024-07-06,36,29,29,1180.0300000000004,51.30565217391306
2024-07-07,43,33,33,1312.12,42.32645161290322
2024-07-08,39,29,29,1370.0100000000002,50.74111111111112
2024-07-09,41,32,32,1420.9900000000005,54.653461538461556
2024-07-10,53,41,41,1741.4200000000003,45.82684210526317
2024-07-11,38,28,28,1747.8000000000002,67.22307692307693
2024-07-12,39,31,31,1292.1599999999999,49.69846153846153
2024-07-13,40,34,34,1373.69,59.72565217391305
2024-07-14,48,38,38,1908.71,59.6471875
2024-07-15,23,20,20,570.78,40.769999999999996
2024-07-16,39,31,31,1209.5700000000002,48.3828
2024-07-17,43,38,38,1124.7000000000003,48.90000000000001
2024-07-18,42,31,31,1872.5699999999997,58.51781249999999
2024-07-19,36,24,24,1611.8099999999997,50.36906249999999
2024-07-20,26,22,22,630.16,48.473846153846154
2024-07-21,37,30,31,1236.53,56.20590909090909
2024-07-22,42,30,30,1941.8400000000004,64.72800000000001
2024-07-23,41,33,33,1243.5599999999997,47.82923076923076
2024-07-24,44,36,36,1346.4400000000003,46.42896551724139
2024-07-25,43,35,35,1082.55,41.63653846153846
2024-07-26,53,39,39,2215.99,56.820256410256405
2024-07-27,42,34,34,1296.12,54.004999999999995
2024-07-28,33,29,29,839.2800000000002,44.17263157894738
2024-07-29,1,1,1,0.0,
2024-08-01,37,29,29,1274.46,55.41130434782609
2024-08-02,56,43,43,1987.3900000000003,52.29973684210527
2024-08-03,47,41,41,1388.5200000000004,46.28400000000001
2024-08-04,35,30,30,896.7500000000001,49.81944444444445
2024-08-05,33,26,26,846.52,40.31047619047619
2024-08-06,38,31,31,1336.8799999999999,53.475199999999994
2024-08-07,36,27,27,1048.4799999999998,49.92761904761904
2024-08-08,54,43,43,1786.0299999999997,51.02942857142856
2024-08-09,37,30,30,1661.7700000000002,66.47080000000001
2024-08-10,41,36,36,1609.5700000000004,59.61370370370372
2024-08-11,34,28,28,1272.1100000000001,57.82318181818182
2024-08-12,27,22,22,743.36,41.29777777777778
2024-08-13,57,37,37,1670.3999999999999,37.96363636363636
2024-08-14,38,36,36,1006.7199999999999,55.928888888888885
2024-08-15,44,37,37,1039.2900000000002,43.30375000000001
2024-08-16,36,28,28,1399.1700000000003,53.81423076923078
2024-08-17,24,20,20,949.07,67.79071428571429
2024-08-18,45,37,37,1641.3300000000004,58.61892857142858
2024-08-19,42,31,31,1584.0300000000002,52.80100000000001
2024-08-20,38,33,33,1050.57,47.753181818181815
2024-08-21,36,30,30,1050.9500000000003,47.770454545454555
2024-08-22,55,42,42,1736.39,48.23305555555556
2024-08-23,39,29,29,1407.1100000000001,52.11518518518519
2024-08-24,33,28,28,1004.8900000000001,50.2445
2024-08-25,44,32,32,1502.3899999999996,50.079666666666654
2024-08-26,31,24,24,1087.6699999999998,54.38349999999999
2024-08-27,44,34,34,1341.1699999999998,47.89892857142856
2024-08-28,40,30,30,1415.4800000000002,50.55285714285715
2024-09-01,41,34,34,1172.8600000000001,50.993913043478265
2024-09-02,55,40,40,1886.14,58.941875
2024-09-03,30,28,28,772.4200000000001,51.494666666666674
2024-09-04,39,32,32,772.41,38.6205
2024-09-05,53,41,41,1836.98,48.34157894736842
2024-09-06,38,32,32,1271.75,50.87
2024-09-07,39,36,36,1079.76,56.82947368421053
2024-09-08,45,32,32,1626.9799999999998,46.485142857142854
2024-09-09,53,45,45,1605.34,47.21588235294117
2024-09-10,43,37,37,1268.1599999999999,46.968888888888884
2024-09-11,31,27,27,854.9,42.745
2024-09-12,45,36,36,1633.9800000000005,56.344137931034496
2024-09-13,51,39,39,1780.8800000000006,48.131891891891904
2024-09-14,34,32,32,587.1,41.93571428571429
2024-09-15,29,26,26,716.3300000000002,37.70157894736843
2024-09-16,32,29,29,812.09,47.77
2024-09-17,45,40,40,1230.1499999999999,51.256249999999994
2024-09-18,50,39,40,1339.3899999999999,46.18586206896551
2024-09-19,46,35,35,1676.5300000000004,52.39156250000001
2024-09-20,50,39,39,1535.9500000000005,52.963793103448296
2024-09-21,49,29,29,2000.3799999999999,48.789756097560975
2024-09-22,39,36,36,877.38,43.869
2024-09-23,42,30,30,1113.07,39.7525
2024-09-24,52,42,42,1596.0100000000002,49.87531250000001
2024-09-25,26,26,26,362.09,40.23222222222222
2024-09-26,41,29,29,1611.5399999999997,55.5703448275862
2024-09-27,37,30,30,1315.96,52.638400000000004
2024-09-28,43,34,34,1190.9399999999998,51.779999999999994
2024-09-29,1,1,1,0.0,
2024-10-01,32,28,28,1057.1699999999998,52.85849999999999
2024-10-02,46,37,37,1281.63,42.721000000000004
2024-10-03,42,35,35,1677.7899999999997,59.921071428571416
2024-10-04,37,30,30,1216.56,48.6624
2024-10-05,58,42,42,2292.1999999999994,52.09545454545453
2024-10-06,52,42,42,1747.54,60.26
2024-10-07,55,45,45,1582.4699999999998,47.953636363636356
2024-10-08,32,27,27,813.7600000000002,42.82947368421054
2024-10-09,39,28,28,1827.9999999999998,58.967741935483865
2024-10-10,38,32,32,977.84,46.563809523809525
2024-10-11,40,34,34,1251.3999999999999,46.34814814814814
2024-10-12,38,30,30,1491.5600000000006,55.242962962962984
2024-10-13,32,29,29,758.6999999999998,47.41874999999999
2024-10-14,53,40,40,2198.8500000000004,59.42837837837839
2024-10-15,47,38,38,1694.5600000000004,47.07111111111112
2024-10-16,38,32,32,1419.2300000000002,59.134583333333346
2024-10-17,36,31,31,1538.39,56.97740740740741
2024-10-18,47,37,37,1495.3000000000002,53.40357142857143
2024-10-19,42,35,35,1068.51,41.09653846153846
2024-10-20,39,32,32,1007.47,43.80304347826087
2024-10-21,31,27,27,825.3199999999999,43.437894736842104
2024-10-22,46,35,35,1841.5800000000002,54.16411764705883
2024-10-23,28,24,24,806.18,38.38952380952381
2024-10-24,33,26,26,1343.97,61.08954545454546
2024-10-25,43,35,35,1471.3,58.852
2024-10-26,52,37,37,2104.1599999999994,51.32097560975608
2024-10-27,39,30,30,1461.7500000000002,58.470000000000006
2024-10-28,33,25,25,1088.08,47.30782608695652
2024-10-29,1,1,1,81.22,81.22
2024-11-01,48,42,42,1238.8999999999996,49.55599999999998
2024-11-02,36,25,25,1472.75,58.91
2024-11-03,38,30,30,1147.53,45.901199999999996
2024-11-04,37,27,27,1452.62,55.87
2024-11-05,47,38,38,1673.91,49.23264705882353
2024-11-06,41,33,33,1360.2399999999998,43.878709677419344
2024-11-07,39,34,34,829.4700000000001,31.902692307692313
2024-11-08,38,27,27,1060.9399999999998,42.437599999999996
2024-11-09,38,30,30,1236.0300000000004,51.50125000000002
2024-11-10,35,25,25,993.18,39.727199999999996
2024-11-11,48,38,38,1812.07,56.6271875
2024-11-12,18,15,15,481.77,43.79727272727273
2024-11-13,49,36,36,1749.7800000000002,51.46411764705883
2024-11-14,52,44,44,1458.2999999999997,41.66571428571428
2024-11-15,39,30,30,1361.5300000000002,46.949310344827595
2024-11-16,28,23,23,591.87,42.276428571428575
2024-11-17,41,33,33,1280.8999999999999,47.440740740740736
2024-11-18,48,41,41,1209.42,46.51615384615385
2024-11-19,38,28,28,1647.6299999999999,58.84392857142857
2024-11-20,40,33,33,1183.2599999999998,47.33039999999999
2024-11-21,46,31,31,1512.6299999999997,40.88189189189188
2024-11-22,44,36,36,1312.16,50.46769230769231
2024-11-23,51,43,43,1783.62,54.04909090909091
2024-11-24,36,29,29,905.4100000000001,41.155
2024-11-25,41,30,30,1438.39,51.37107142857143
2024-11-26,59,40,40,1712.6900000000003,38.92477272727273
2024-11-27,39,32,32,1612.9400000000003,59.73851851851853
2024-11-28,51,38,38,1889.6199999999994,47.24049999999998
2024-12-01,39,32,32,1573.3499999999997,56.19107142857142
2024-12-02,30,25,25,950.1399999999999,45.2447619047619
2024-12-03,50,39,39,1566.2099999999998,50.522903225806445
2024-12-04,36,33,33,842.8700000000001,38.312272727272735
2024-12-05,34,29,29,1435.0299999999997,49.483793103448264
2024-12-06,36,29,29,1103.1600000000003,50.143636363636375
2024-12-07,35,29,29,1594.5400000000004,72.47909090909093
2024-12-08,40,33,33,1283.3799999999999,51.33519999999999
2024-12-09,46,39,39,1220.5800000000002,40.68600000000001
2024-12-10,37,31,31,1403.1100000000001,56.12440000000001
2024-12-11,42,27,27,1686.6899999999998,56.22299999999999
2024-12-12,52,36,36,2551.9499999999994,68.97162162162161
2024-12-13,47,36,36,1659.2299999999998,44.84405405405405
2024-12-14,51,38,38,1652.5500000000002,45.90416666666667
2024-12-15,40,35,35,1132.04,51.45636363636363
2024-12-16,53,37,37,1447.9499999999998,38.103947368421046
2024-12-17,41,31,31,1010.4999999999998,36.08928571428571
2024-12-18,37,32,32,1309.9800000000002,56.95565217391305
2024-12-19,37,30,30,1217.85,52.949999999999996
2024-12-20,45,34,34,1664.3600000000004,50.435151515151524
2024-12-21,29,25,25,817.0999999999999,54.47333333333333
2024-12-22,43,34,34,1316.51,54.85458333333333
2024-12-23,38,31,31,1033.0100000000002,46.95500000000001
2024-12-24,47,38,38,1771.7000000000005,59.056666666666686
2024-12-25,53,38,38,2267.6999999999994,59.67631578947367
2024-12-26,46,35,35,1265.9499999999994,40.837096774193526
2024-12-27,28,26,26,682.8299999999999,40.16647058823529
2024-12-28,36,29,29,785.2899999999997,41.331052631578935
2024-12-29,2,2,2,45.65,45.65
2025-01-01,40,28,28,1476.1500000000003,54.67222222222223
2025-01-02,45,30,30,1449.0700000000002,43.911212121212124
2025-01-03,34,24,24,1233.41,45.68185185185185
2025-01-04,43,28,28,1868.9299999999994,56.63424242424241
2025-01-05,36,31,31,1042.6999999999998,54.878947368421045
2025-01-06,39,26,26,1438.8099999999995,47.96033333333332
2025-01-07,29,28,28,907.4800000000001,53.381176470588244
2025-01-08,56,45,45,1566.75,44.76428571428571
2025-01-09,45,39,39,1360.14,59.13652173913044
2025-01-10,37,28,28,1371.2899999999997,59.621304347826076
2025-01-11,47,39,39,1736.3200000000002,54.260000000000005
2025-01-12,40,35,35,1096.04,47.65391304347826
2025-01-13,53,41,41,1958.55,51.54078947368421
2025-01-14,51,35,35,1422.0900000000006,40.631142857142876
2025-01-15,49,40,40,1726.8999999999996,55.706451612903216
2025-01-16,43,31,31,1045.18,41.8072
2025-01-17,40,36,37,593.3300000000002,39.555333333333344
2025-01-18,33,25,25,1312.43,50.47807692307693
2025-01-19,50,38,38,1690.1399999999994,49.70999999999998
2025-01-20,48,36,35,1489.3900000000006,45.13303030303032
2025-01-21,51,41,41,1324.4300000000003,41.38843750000001
2025-01-22,37,31,31,1475.2899999999997,49.176333333333325
2025-01-23,29,22,22,693.5000000000001,34.675000000000004
2025-01-24,44,36,36,1753.3399999999997,54.79187499999999
2025-01-25,29,24,24,724.56,42.62117647058823
2025-01-26,42,38,38,985.4899999999999,42.84739130434782
2025-01-27,37,27,27,1382.85,51.21666666666666
2025-01-28,37,33,33,1391.6100000000001,55.66440000000001
2025-01-29,1,1,1,0.0,
2025-02-01,55,42,42,1697.1300000000006,48.48942857142859
2025-02-02,36,34,34,1075.72,53.786
2025-02-03,21,20,20,397.48,36.13454545454545
2025-02-04,45,37,37,1357.3300000000002,43.78483870967742
2025-02-05,56,43,43,2126.1000000000004,48.32045454545455
2025-02-06,34,26,26,1102.4799999999998,47.93391304347825
2025-02-07,53,36,36,2293.060000000001,61.97459459459462
2025-02-08,52,39,39,1661.2000000000005,47.46285714285716
2025-02-09,43,31,31,1406.6100000000001,42.624545454545455
2025-02-10,58,44,44,1923.5299999999997,45.798333333333325
2025-02-11,43,32,32,1630.7599999999998,54.35866666666666
2025-02-12,36,31,31,1108.79,46.19958333333333
2025-02-13,39,28,28,1319.32,48.8637037037037
2025-02-14,43,35,35,971.84,40.49333333333333
2025-02-15,37,28,28,994.8499999999999,39.794
2025-02-16,57,43,43,2002.08,46.559999999999995
2025-02-17,45,33,33,1717.5299999999993,52.046363636363616
2025-02-18,35,29,29,1051.24,45.70608695652174
2025-02-19,39,30,30,1623.93,64.9572
2025-02-20,44,36,36,1586.9800000000002,54.723448275862076
2025-02-21,39,27,27,1412.6699999999996,47.088999999999984
2025-02-22,45,37,37,1102.3,44.092
2025-02-23,39,31,31,1235.2300000000002,47.508846153846164
2025-02-24,37,31,31,1155.7400000000005,50.24956521739132
2025-02-25,45,41,41,1410.0200000000002,47.000666666666675
2025-02-26,41,31,31,1851.1599999999996,59.71483870967741
2025-02-27,41,28,28,1710.8300000000004,55.188064516129046
2025-02-28,58,46,46,1997.5600000000006,53.98810810810812
2025-03-01,51,42,42,1135.1400000000003,39.14275862068967
2025-03-02,27,21,21,1884.62,81.94
2025-03-03,38,31,31,1320.6900000000003,50.79576923076924
2025-03-04,34,28,28,1150.5400000000002,50.023478260869574
2025-03-05,51,40,40,1541.19,46.70272727272727
2025-03-06,35,29,29,909.16,43.29333333333333
2025-03-07,35,29,29,956.5899999999999,39.85791666666666
2025-03-08,28,24,24,696.75,46.45
2025-03-09,51,37,37,2173.8,57.20526315789474
2025-03-10,36,29,29,1116.23,42.93192307692308
2025-03-11,45,34,34,1566.77,47.47787878787879
2025-03-12,57,38,37,2498.16,53.15234042553191
2025-03-13,40,32,32,1279.1700000000005,44.109310344827605
2025-03-14,49,36,36,1837.74,52.50685714285714
2025-03-15,43,32,32,1258.86,50.3544
2025-03-16,38,32,32,1570.5400000000004,65.43916666666668
2025-03-17,44,32,32,1731.0199999999998,48.08388888888888
2025-03-18,49,37,37,1602.54,47.133529411764705
2025-03-19,40,33,33,1225.5700000000004,39.53451612903227
2025-03-20,45,32,32,1311.2899999999995,40.977812499999985
2025-03-21,51,41,41,1573.81,49.1815625
2025-03-22,32,26,26,1015.0100000000002,59.706470588235305
2025-03-23,40,33,33,1278.0399999999995,42.601333333333315
2025-03-24,46,38,38,1602.3700000000001,51.68935483870968
2025-03-25,42,28,28,1072.9799999999998,38.32071428571428
2025-03-26,39,32,32,1148.9399999999998,44.18999999999999
2025-03-27,37,27,27,1856.1199999999997,59.874838709677405
2025-03-28,25,18,18,755.0400000000001,44.41411764705883
2025-03-29,2,2,2,0.0,
2025-04-01,35,30,30,950.0600000000002,50.00315789473685
2025-04-02,27,23,23,1011.8399999999999,53.25473684210526
2025-04-03,23,18,18,936.0199999999999,55.059999999999995
2025-04-04,39,28,28,1497.8000000000002,49.92666666666667
2025-04-05,42,29,29,1552.44,48.51375
2025-04-06,35,30,30,1115.3599999999997,53.11238095238094
2025-04-07,48,32,32,1679.9100000000003,45.40297297297298
2025-04-08,57,39,39,1966.1799999999994,44.68590909090908
2025-04-09,45,37,37,1493.6399999999999,48.181935483870966
2025-04-10,41,34,34,1212.1299999999999,44.8937037037037
2025-04-11,42,34,34,1216.1400000000003,50.672500000000014
2025-04-12,38,30,30,1439.74,57.5896
2025-04-13,37,29,29,1491.58,51.433793103448274
2025-04-14,42,34,34,1785.1799999999998,61.557931034482756
2025-04-15,36,24,24,1241.2099999999998,49.648399999999995
2025-04-16,45,35,35,1511.1200000000006,48.74580645161292
2025-04-17,34,26,26,918.2199999999999,36.7288
2025-04-18,42,34,34,946.5899999999999,36.40730769230769
2025-04-19,37,31,31,774.7600000000001,40.776842105263164
2025-04-20,53,41,41,2141.09,53.52725
2025-04-21,41,33,33,1208.3100000000002,48.33240000000001
2025-04-22,27,23,23,538.5699999999999,38.46928571428571
2025-04-23,43,30,30,1919.36,58.16242424242424
2025-04-24,38,27,27,1535.5099999999998,56.87074074074073
2025-04-25,47,34,34,1435.4300000000005,44.857187500000016
2025-04-26,44,35,35,1369.12,47.21103448275862
2025-04-27,50,41,41,1359.5100000000002,43.855161290322584
2025-04-28,38,28,28,1293.7600000000002,49.760000000000005
2025-04-29,1,1,1,0.0,
2025-05-01,37,33,33,1235.7100000000003,49.42840000000001
2025-05-02,52,50,50,1362.6800000000003,46.98896551724139
2025-05-03,43,34,34,1273.75,43.922413793103445
2025-05-04,30,26,26,940.2200000000001,52.23444444444445
2025-05-05,55,40,40,2056.3199999999993,50.154146341463395
2025-05-06,39,31,31,1318.6200000000003,57.331304347826105
2025-05-07,39,30,30,1120.2199999999998,50.9190909090909
2025-05-08,53,38,38,1464.799999999999,40.68888888888886
2025-05-09,47,33,33,2120.8599999999997,57.320540540540534
2025-05-10,37,28,28,1036.77,47.12590909090909
2025-05-11,30,23,23,977.48,48.874
2025-05-12,48,34,34,1961.43,57.68911764705882
2025-05-13,41,34,34,956.34,43.47
2025-05-14,43,29,29,1423.91,45.932580645161295
2025-05-15,47,35,35,1686.3100000000004,54.397096774193564
2025-05-16,45,35,35,1349.41,44.980333333333334
2025-05-17,57,39,39,2455.8900000000003,61.39725000000001
2025-05-18,37,29,29,1243.2800000000004,46.04740740740743
2025-05-19,47,33,33,2157.4,59.92777777777778
2025-05-20,33,27,27,984.7,42.81304347826087
2025-05-21,57,44,44,2178.2599999999998,51.86333333333333
2025-05-22,53,41,41,2309.469999999999,53.708604651162766
2025-05-23,57,46,46,2053.2999999999997,51.332499999999996
2025-05-24,49,34,34,1634.1399999999994,48.062941176470574
2025-05-25,44,33,33,1563.48,47.378181818181815
2025-05-26,35,27,27,1063.45,53.1725
2025-05-27,28,25,25,734.01,38.6321052631579
2025-05-28,32,24,24,940.54,39.189166666666665
2025-05-29,1,1,1,0.0,0.0
2025-06-01,32,27,27,914.4,48.126315789473686
2025-06-02,49,41,41,1145.9399999999998,39.515172413793096
2025-06-03,46,31,31,1794.2999999999997,52.7735294117647
2025-06-04,48,38,38,1808.8699999999994,56.52718749999998
2025-06-05,36,25,25,1272.62,47.13407407407407
2025-06-06,39,30,30,1284.49,47.57370370370371
2025-06-07,51,41,41,1500.1899999999998,41.67194444444444
2025-06-08,32,24,24,1139.9799999999998,45.59919999999999
2025-06-09,42,30,30,1169.4800000000002,44.98000000000001
2025-06-10,49,37,37,1589.4699999999998,48.16575757575757
2025-06-11,73,56,56,3157.600000000001,56.3857142857143
2025-06-12,41,32,32,1446.0700000000002,51.64535714285715
2025-06-13,28,23,23,1051.63,70.10866666666668
2025-06-14,47,40,40,1252.87,50.114799999999995
2025-06-15,54,42,42,1884.6999999999996,48.32564102564101
2025-06-16,31,24,24,1291.2,53.800000000000004
2025-06-17,39,31,31,1612.95,50.4046875
2025-06-18,38,30,30,1234.5599999999997,44.09142857142856
2025-06-19,37,29,29,1381.65,55.266000000000005
2025-06-20,40,34,34,1225.6200000000003,53.287826086956535
2025-06-21,46,38,38,1389.0500000000002,46.30166666666667
2025-06-22,52,41,41,1729.12,54.035
2025-06-23,38,31,31,1320.6000000000004,47.164285714285725
2025-06-24,36,30,30,1373.4,54.93600000000001
2025-06-25,50,40,40,1286.6300000000006,38.988787878787896
2025-06-26,45,36,36,1524.6100000000001,58.63884615384616
2025-06-27,24,22,22,533.5400000000001,38.11000000000001
2025-06-28,29,24,24,899.1599999999999,59.94399999999999
2025-07-01,37,30,30,1302.1699999999998,46.506071428571424
2025-07-02,46,34,34,1917.8999999999994,53.274999999999984
2025-07-03,30,24,24,790.2299999999999,39.5115
2025-07-04,46,34,34,1445.18,45.161875
2025-07-05,26,19,19,795.2499999999998,41.855263157894726
2025-07-06,35,30,30,1376.18,50.96962962962963
2025-07-07,33,27,27,854.2900000000001,37.14304347826087
2025-07-08,34,29,29,929.8200000000002,51.65666666666667
2025-07-09,30,26,26,712.33,47.48866666666667
2025-07-10,41,31,31,1518.3800000000006,52.357931034482775
2025-07-11,58,37,37,1298.7499999999993,32.468749999999986
2025-07-12,52,43,43,1689.6099999999997,54.503548387096764
2025-07-13,26,20,20,908.3199999999999,50.462222222222216
2025-07-14,39,27,27,1136.7500000000005,42.10185185185187
2025-07-15,28,23,23,1102.1000000000001,58.005263157894746
2025-07-16,52,42,42,1640.86,45.57944444444444
2025-07-17,41,37,37,1210.72,50.446666666666665
2025-07-18,46,33,33,1322.5999999999995,45.60689655172412
2025-07-19,45,36,36,2005.3199999999997,64.68774193548386
2025-07-20,45,34,34,1482.8400000000006,51.13241379310347
2025-07-21,42,33,33,1366.1999999999998,48.79285714285714
2025-07-22,50,35,35,1540.78,46.69030303030303
2025-07-23,38,31,31,1012.8199999999997,38.95461538461537
2025-07-24,41,34,34,1477.7299999999996,59.10919999999998
2025-07-25,41,31,31,1117.3799999999999,37.245999999999995
2025-07-26,41,32,32,1367.53,50.64925925925926
2025-07-27,37,32,32,1087.24,67.9525
2025-07-28,32,28,28,967.1099999999999,53.728333333333325
2025-07-29,5,3,3,267.46000000000004,53.492000000000004
2025-08-01,52,41,41,1721.5800000000002,55.53483870967742
2025-08-02,38,30,30,1188.74,47.5496
2025-08-03,63,51,51,2186.3500000000004,52.05595238095239
2025-08-04,40,32,32,1450.2600000000004,58.01040000000002
2025-08-05,34,29,29,1135.5700000000002,59.766842105263166
2025-08-06,35,27,27,1035.93,49.330000000000005
2025-08-07,47,35,35,1553.7000000000005,50.1193548387097
2025-08-08,38,31,31,1052.91,42.116400000000006
2025-08-09,35,28,28,1050.4299999999998,45.67086956521739
2025-08-10,27,24,24,773.7,40.72105263157895
2025-08-11,32,25,25,876.3199999999998,41.7295238095238
2025-08-12,42,33,33,1153.6799999999998,42.72888888888888
2025-08-13,45,36,36,1503.6200000000003,45.56424242424244
2025-08-14,41,33,33,1232.6099999999997,47.40807692307691
2025-08-15,38,29,29,1073.35,41.2826923076923
2025-08-16,37,32,32,1277.8799999999999,55.559999999999995
2025-08-17,43,34,34,1462.55,48.751666666666665
2025-08-18,35,29,29,1209.87,50.411249999999995
2025-08-19,38,30,30,1385.1800000000003,55.40720000000001
2025-08-20,49,33,33,1326.4199999999998,39.01235294117647
2025-08-21,39,27,27,1606.3700000000003,50.19906250000001
2025-08-22,53,40,40,2258.0499999999997,62.723611111111104
2025-08-23,43,33,33,1277.45,45.62321428571429
2025-08-24,59,49,49,2111.7899999999995,55.573421052631566
2025-08-25,38,26,26,1027.39,36.6925
2025-08-26,29,24,24,935.6300000000002,55.03705882352943
2025-08-27,35,29,29,1172.8700000000001,53.312272727272735
2025-08-28,51,38,38,1727.01,49.34314285714286
2025-09-01,37,26,26,1293.88,56.25565217391305
2025-09-02,39,26,26,1179.29,40.6651724137931
2025-09-03,56,41,41,1844.5900000000006,48.54184210526317
2025-09-04,33,25,25,1234.93,49.397200000000005
2025-09-05,35,25,25,1231.9699999999998,51.33208333333332
2025-09-06,46,35,35,1402.2199999999993,53.93153846153844
2025-09-07,28,24,24,852.5599999999997,50.1505882352941
2025-09-08,38,26,26,1439.5300000000004,49.638965517241395
2025-09-09,33,24,24,1233.34,51.38916666666666
2025-09-10,36,26,26,1426.9799999999996,50.96357142857141
2025-09-11,44,34,34,1264.9099999999999,43.61758620689655
2025-09-12,28,24,24,637.07,39.816875
2025-09-13,47,39,39,1949.48,62.88645161290323
2025-09-14,46,37,37,1433.9900000000002,47.799666666666674
2025-09-15,28,22,22,817.9100000000001,48.112352941176475
2025-09-16,38,34,34,718.3599999999999,37.80842105263157
2025-09-17,65,48,48,2020.0400000000004,49.26926829268294
2025-09-18,41,35,35,1465.86,58.6344
2025-09-19,46,33,33,1576.21,50.84548387096774
2025-09-20,35,24,24,992.6500000000002,39.70600000000001
2025-09-21,35,31,31,1023.2099999999999,48.72428571428571
2025-09-22,38,27,27,1380.0200000000002,47.586896551724145
2025-09-23,45,37,37,1131.1400000000003,45.24560000000001
2025-09-24,37,33,33,929.5800000000002,48.92526315789475
2025-09-25,35,25,25,1651.49,56.94793103448276
2025-09-26,36,28,28,996.29,43.31695652173913
2025-09-27,30,25,25,954.0200000000001,56.11882352941177
2025-09-28,48,35,35,1346.6799999999996,38.47657142857142
2025-09-29,2,1,1,74.6,37.3
2025-10-01,41,32,32,1545.9099999999999,48.309687499999995
2025-10-02,49,35,35,1880.1200000000008,47.00300000000002
2025-10-03,47,36,36,1827.6699999999998,58.957096774193545
2025-10-04,40,37,37,1214.35,46.70576923076923
2025-10-05,39,32,32,1435.7300000000002,57.42920000000001
2025-10-06,43,37,37,1348.1400000000006,51.85153846153848
2025-10-07,38,28,28,1232.2399999999998,53.575652173913035
2025-10-08,49,38,38,2105.190000000001,58.47750000000003
2025-10-09,57,47,47,1642.62,49.776363636363634
2025-10-10,39,28,28,1266.46,43.67103448275862
2025-10-11,46,37,37,963.7100000000002,35.692962962962966
2025-10-12,43,34,34,1115.0,41.2962962962963
2025-10-13,21,20,20,672.4499999999999,56.037499999999994
2025-10-14,38,32,32,766.2900000000002,38.31450000000001
2025-10-15,40,30,30,1652.4700000000005,56.98172413793105
2025-10-16,31,25,25,1245.55,62.277499999999996
2025-10-17,46,39,39,1416.71,50.596785714285716
2025-10-18,33,27,27,1227.6900000000003,55.804090909090924
2025-10-19,67,40,40,2514.860000000001,44.9082142857143
2025-10-20,47,36,36,1420.43,45.82032258064516
